plate,status,title,pageid,source_page,download_url,original_url,original_sha1,download_sha256,normalized_sha256,license,license_url,artist,credit,source_local,width,height
211,downloaded public-domain source; crop unreviewed,File:211 Great blue Heron.jpg,8770605,https://commons.wikimedia.org/wiki/File:211_Great_blue_Heron.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/211_Great_blue_Heron.jpg/1920px-211_Great_blue_Heron.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/6/6e/211_Great_blue_Heron.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a11e8d3f3b3dcf55b16ce93c86d57c335091d827,6c46fe3c9322680ba44fa7471661a01d38199d8ebb59b490bc9a73b9b88d55de,87b381a3cc26323c2eb4e5e586a3eb1bcb040799356e0e50e203bf17348aae1d,Public domain,,John James Audubon,University of Pittsburgh,sources/211.png,1255,1800
220,downloaded public-domain source; crop unreviewed,File:220 Piping Plover.jpg,8768662,https://commons.wikimedia.org/wiki/File:220_Piping_Plover.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/220_Piping_Plover.jpg/1920px-220_Piping_Plover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/0f/220_Piping_Plover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,699f4656e41642e15ad68e3390ae6dd67aceb7ea,a048a69e375a4fa814b4685c9c8ac4c75c918895e13d5c55ca7f95f75fa32b02,7b4335552d94aa3ae7c622b15e60fb76009ae184434d3783e671c67c79f34461,Public domain,,John James Audubon,University of Pittsburgh,sources/220.png,1800,1261
222,downloaded public-domain source; crop unreviewed,File:222 White Ibis.jpg,8768681,https://commons.wikimedia.org/wiki/File:222_White_Ibis.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/222_White_Ibis.jpg/1920px-222_White_Ibis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/84/222_White_Ibis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ace9d7be17d433fabad47b8d41e78b21f8f7a36d,1fb6ec5f5ce570dd37590fa605488e97526fb3c4d00c50796eaea4e275c4a86e,b7a184fa2e1dc49ef59ec218c90ca22eab6b18b7cd486b6995734fff1b4bd835,Public domain,,John James Audubon,University of Pittsburgh,sources/222.png,1800,1252
231,downloaded public-domain source; crop unreviewed,File:231 Long-billed Curlew.jpg,8770672,https://commons.wikimedia.org/wiki/File:231_Long-billed_Curlew.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/231_Long-billed_Curlew.jpg/1920px-231_Long-billed_Curlew.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/c/c2/231_Long-billed_Curlew.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,383c77e7063f0bbf585cf46147a0cc27605d8a6d,7ad69717189d97d0dd476072152494b9f6f501790d37c2a52aab423cc113d64f,610d1c47c1af776db4faf6266c6e5774f623c47fae64b0e2a1c589277b15a2fd,Public domain,,John James Audubon,University of Pittsburgh,sources/231.png,1800,1249
234,downloaded public-domain source; crop unreviewed,File:234 Tufted Duck.jpg,8775361,https://commons.wikimedia.org/wiki/File:234_Tufted_Duck.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/234_Tufted_Duck.jpg/1920px-234_Tufted_Duck.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/a/aa/234_Tufted_Duck.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5b22b2bdff8fa17158167770ac6b4a67f8be8494,891f17656392208ab2117cc5cf2033909e1c8c8d742728f6145100436c9e577c,cd0025c7e24ee959c028a38e25c34643cf886afbfefaaddd6c3c49274cc27d71,Public domain,,John James Audubon,University of Pittsburgh,sources/234.png,1800,1252
235,downloaded public-domain source; crop unreviewed,File:235 Sooty Tern.jpg,8775389,https://commons.wikimedia.org/wiki/File:235_Sooty_Tern.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/235_Sooty_Tern.jpg/1920px-235_Sooty_Tern.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/85/235_Sooty_Tern.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7661fc618142ac4692dba44e99d0e557ae8e6a23,5218820819cdc9800a489957af571f056898a960f43ec76d6d6eeae80f71e02e,cc10c822335113c3559bc970382ff09529de0f17b52da896a5c849de3fe4ab28,Public domain,,John James Audubon,University of Pittsburgh,sources/235.png,1800,1255
239,downloaded public-domain source; crop unreviewed,File:239 American Coot.jpg,8775542,https://commons.wikimedia.org/wiki/File:239_American_Coot.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/239_American_Coot.jpg/1920px-239_American_Coot.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/ba/239_American_Coot.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,82852ef6c897f647c282b53900815e6f31a1e1ef,71fa822d445d4de8b079b36f9b3aee57c80ffa2df7e42c065db06a67acb1729f,b9184d4c543e23dd414c7bcde861ea44109ac8e02f2a85eb757f7e9c9af6ff03,Public domain,,John James Audubon,University of Pittsburgh,sources/239.png,1800,1261
242,downloaded public-domain source; crop unreviewed,File:242 Snowy Heron or White Egret.jpg,8775579,https://commons.wikimedia.org/wiki/File:242_Snowy_Heron_or_White_Egret.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/242_Snowy_Heron_or_White_Egret.jpg/1920px-242_Snowy_Heron_or_White_Egret.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/9/99/242_Snowy_Heron_or_White_Egret.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,95cd02d8a8588c2288313f03812f7d106aed4f7a,4fb771c21c823572fa5d6e5b49b00f0fe283f4c459a96abb9fc1b823a68c4717,263f422129f495d28b538356c636ee59fabc331ca7e198224fbf345c14ef2315,Public domain,,John James Audubon,University of Pittsburgh,sources/242.png,1262,1800
244,downloaded public-domain source; crop unreviewed,File:244 Common Gallinule.jpg,8775617,https://commons.wikimedia.org/wiki/File:244_Common_Gallinule.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/244_Common_Gallinule.jpg/1920px-244_Common_Gallinule.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/04/244_Common_Gallinule.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,dafe318d72d10885fe4874bb9ecf90a12096c457,7062813ff9e8942e7209aab205ca4cb461babefbade43585d9846b0d5138d794,662ca9dc82749781d80a6fa0c1c2fd0404493b234b6e8b1054e9a5934c0d3b74,Public domain,,John James Audubon,University of Pittsburgh,sources/244.png,1800,1254
254,downloaded public-domain source; crop unreviewed,File:254 Wilson's Phalarope.jpg,8775800,https://commons.wikimedia.org/wiki/File:254_Wilson%27s_Phalarope.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/254_Wilson%27s_Phalarope.jpg/1920px-254_Wilson%27s_Phalarope.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/09/254_Wilson%27s_Phalarope.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5354f03e789f4987f7436f80196f960d598f2c40,48899c348deab9e72fb6c474124f0d7fff076bebc3ed111938e5fe134ba61776,aef8fef06e90c86e7ee6568d3ee5a66b4f1e932509aeac008450f1521ab71847,Public domain,,John James Audubon,University of Pittsburgh,sources/254.png,1800,1248
257,downloaded public-domain source; crop unreviewed,File:257 Double-crested Cormorant.jpg,8717104,https://commons.wikimedia.org/wiki/File:257_Double-crested_Cormorant.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/257_Double-crested_Cormorant.jpg/1920px-257_Double-crested_Cormorant.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/bb/257_Double-crested_Cormorant.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7dcedf8b0cc7444242f569cf9e14710e9ac0a998,43519567d9890d704575f3fcc830f13cd05bb2308cc8cbf52d52a014c643af7d,44631e8db3449ff7544feee288a418cb29fd9b91f991a8b66049680fb560c5b3,Public domain,,John James Audubon,University of Pittsburgh,sources/257.png,1249,1800
258,downloaded public-domain source; crop unreviewed,File:258 Hudsonian Godwit.jpg,8717147,https://commons.wikimedia.org/wiki/File:258_Hudsonian_Godwit.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/258_Hudsonian_Godwit.jpg/1920px-258_Hudsonian_Godwit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/3/32/258_Hudsonian_Godwit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9f3a40662ebf99384908fede447497c447df2d31,11f4fb35888447db52532c51cd565fbc92ad26bb3a20ede3fba3e3608fc601f8,6c6d1966676a38b2d64b5e52e8068a6cdf859bb660d54d3e46f967ac4f2ed52e,Public domain,,John James Audubon,University of Pittsburgh,sources/258.png,1800,1249
268,downloaded public-domain source; crop unreviewed,File:268 American Woodcock.jpg,8715741,https://commons.wikimedia.org/wiki/File:268_American_Woodcock.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/268_American_Woodcock.jpg/1920px-268_American_Woodcock.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/3/3b/268_American_Woodcock.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5ee5cdc7de40eea068a8ecdb01045ec51bef8be6,7073cdf9c0c175d2921ceea016718b2373531dbb66449514368ee4a4c7f9c250,2558b94e8b4606cc5b7a7c123d5df2bc9d2e46ae6f5aef8e6d420f5d8f4f105d,Public domain,,John James Audubon,University of Pittsburgh,sources/268.png,1800,1252
289,downloaded public-domain source; crop unreviewed,File:289 Solitary Sandpiper.jpg,8717755,https://commons.wikimedia.org/wiki/File:289_Solitary_Sandpiper.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/289_Solitary_Sandpiper.jpg/1920px-289_Solitary_Sandpiper.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/e/ef/289_Solitary_Sandpiper.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,99979d778309a39e472b35e1123c887681c08101,811b523cc6a9fe42b0d689657adc5ac444f018860b2f39a78f7d7d88895ccaa6,3c29acfd15b4b7294d0dde9203f2dbd01052ef3eaff3e8c85d043e4d6bd9da8c,Public domain,,John James Audubon,University of Pittsburgh,sources/289.png,1800,1253
305,downloaded public-domain source; crop unreviewed,File:305 Purple Gallinule.jpg,8779453,https://commons.wikimedia.org/wiki/File:305_Purple_Gallinule.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/305_Purple_Gallinule.jpg/1920px-305_Purple_Gallinule.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/a/ab/305_Purple_Gallinule.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,63c29ecaa6b26f434f3d35108dc6b4809fcdbb65,82cbcca9b737d2d569e707d8a7e9fcec4c1dbc4b31a4052d2d36122eb031ffd4,d86b5f92495057bd44b020a20aef131abd421971f89aba26f48aa24357434caf,Public domain,,John James Audubon,University of Pittsburgh,sources/305.png,1800,1250
311,downloaded public-domain source; crop unreviewed,File:311 American White Pelican.jpg,8779923,https://commons.wikimedia.org/wiki/File:311_American_White_Pelican.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/311_American_White_Pelican.jpg/1920px-311_American_White_Pelican.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/f/f1/311_American_White_Pelican.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7cb1deb379694fdeab22b9a4ca02ebf116c67518,23d4c2fe91c2d899cb0ff847a8dbcdfd65cb6624adb9c8d496565ee1f48233a1,0cf33ca66e296a7f72753bea16f7d5d230ba6d2152b08d404887f6834fa9bef2,Public domain,,John James Audubon,University of Pittsburgh,sources/311.png,1258,1800
313,downloaded public-domain source; crop unreviewed,File:313 Blue-Winged Teal.jpg,8779651,https://commons.wikimedia.org/wiki/File:313_Blue-Winged_Teal.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/313_Blue-Winged_Teal.jpg/1920px-313_Blue-Winged_Teal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/b4/313_Blue-Winged_Teal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,02f8342b795f753782b47757a46e852b665ede4b,257a11dd5396efe9e27683c4c8984dd10768ad4b5478423c69c31a6918439eb4,b573baaa891c5ced27ac1bab3dd9af1b73a29285f7373f8dfeb24afc91541bc4,Public domain,,John James Audubon,University of Pittsburgh,sources/313.png,1800,1255
318,downloaded public-domain source; crop unreviewed,File:318 American Avocet.jpg,8783482,https://commons.wikimedia.org/wiki/File:318_American_Avocet.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/318_American_Avocet.jpg/1920px-318_American_Avocet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/d/db/318_American_Avocet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8a80a64514b50375850090edfa0aa7ac6ea1db51,5055805316dcc8de485fb7d021a56de8d2d53fd7b3215d2bfbe41114949d1628,53c44e7ac9e544cddd8e4db9974adf7551b3a7c5d96101d2561427670b8c12bb,Public domain,,John James Audubon,University of Pittsburgh,sources/318.png,1800,1256
321,downloaded public-domain source; crop unreviewed,File:321 Roseate Spoonbill.jpg,8895389,https://commons.wikimedia.org/wiki/File:321_Roseate_Spoonbill.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/321_Roseate_Spoonbill.jpg/1920px-321_Roseate_Spoonbill.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/08/321_Roseate_Spoonbill.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0b71e4b7d56f9be7deef2a7be53b22a4faa8c1f1,8d40115442b84ba344221e49a841848bf060c3cd19d008c9df3258c60649e8fc,a31bc3524ad3ff0a5eef5dc02c3f70bb11d0221f3711b6143b6df1ddf9f17aa4,Public domain,,John James Audubon,University of Pittsburgh,sources/321.png,1800,1244
333,downloaded public-domain source; crop unreviewed,File:333 Green Heron.jpg,8783678,https://commons.wikimedia.org/wiki/File:333_Green_Heron.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/333_Green_Heron.jpg/1920px-333_Green_Heron.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/5/50/333_Green_Heron.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7393c38b5251edebf95ccc2092e21b980ad427ce,f60b103daac8475a270a11788b5672b19e97305ad22c75c29c1df57428bb967a,4adc015ec14a155ab4355e00c4942c62611aadea7c199fd5441a7204baa49161,Public domain,,John James Audubon,University of Pittsburgh,sources/333.png,1800,1247
343,downloaded public-domain source; crop unreviewed,File:343 Ruddy Duck.jpg,8793340,https://commons.wikimedia.org/wiki/File:343_Ruddy_Duck.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/343_Ruddy_Duck.jpg/1920px-343_Ruddy_Duck.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/c/ca/343_Ruddy_Duck.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,c0a9e3ed74ac0d2abc712477e03d2260640f210f,805318033e6cf9d95c32fc21bf09f521ff231d8037e74cbb3fe02fec034b2e7b,bb81dd487d463614ed559e3e020b314f85c1e40cddcd1c28b39be05e2ff36fe5,Public domain,,John James Audubon,University of Pittsburgh,sources/343.png,1800,1242
354,downloaded public-domain source; crop unreviewed,File:354 I. Louisiana Tanager - 2. Scarlet Tanager.jpg,8793789,https://commons.wikimedia.org/wiki/File:354_I._Louisiana_Tanager_-_2._Scarlet_Tanager.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/354_I._Louisiana_Tanager_-_2._Scarlet_Tanager.jpg/1920px-354_I._Louisiana_Tanager_-_2._Scarlet_Tanager.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/b2/354_I._Louisiana_Tanager_-_2._Scarlet_Tanager.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8c9452b1cca85c308517964a261a317280c851c0,e4b92116ecd91367253d65595ea83fd6f5290a74b9491d571b7e140784a84655,3f609551bca944ec9dbf020651ab2ef864621e662e50b0fa2c0d4ec0f7da409a,Public domain,,John James Audubon,University of Pittsburgh,sources/354.png,1257,1800
356,downloaded public-domain source; crop unreviewed,File:356 Marsh Hawk.jpg,8793872,https://commons.wikimedia.org/wiki/File:356_Marsh_Hawk.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/356_Marsh_Hawk.jpg/1920px-356_Marsh_Hawk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/e/e4/356_Marsh_Hawk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,494a0476bc50c31de3ed4eeee17b96fd74b66e40,ebfb0449303ca93f959abd924cf6d4e35c08b9d443488b5474b0c9e19b8580c5,b448b170a3805a623b1db3a6f290e15bf220902cb6f163f385dcc71f1660f64a,Public domain,,John James Audubon,University of Pittsburgh,sources/356.png,1246,1800
368,downloaded public-domain source; crop unreviewed,File:368 Rock Grous.jpg,8800629,https://commons.wikimedia.org/wiki/File:368_Rock_Grous.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/368_Rock_Grous.jpg/1920px-368_Rock_Grous.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/c/c1/368_Rock_Grous.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,77d0b1bdd7a2fcad4cfca3bce6efd67d8aa358b7,87809bf22d3789dfd2677ccb1dfcd99159ff33af750516a061c67221c04e2680,e801e91e28de79c0cc4f6740138fd26fae5b76c4d1c19256b430806aca54500d,Public domain,,John James Audubon,University of Pittsburgh,sources/368.png,1800,1253
375,downloaded public-domain source; crop unreviewed,File:375 Lesser Red-Poll.jpg,8800781,https://commons.wikimedia.org/wiki/File:375_Lesser_Red-Poll.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/375_Lesser_Red-Poll.jpg/1920px-375_Lesser_Red-Poll.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/89/375_Lesser_Red-Poll.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a7afe4807e6d6d5fc8903c2e2006802598c18285,bfcb81fe51719592022dbfe2abca65d48e4aefc9bfbb972c8c7cbff7d80bd0d9,ceb7b54cc6f47e1f6e35b4c38b6d59de3f46e955e2a77d6492148eef4f029f32,Public domain,,John James Audubon,University of Pittsburgh,sources/375.png,1251,1800
390,downloaded public-domain source; crop unreviewed,File:390 I. Lark Finch - 2. Prairie Finch - 3. Brown Song Sparrow.jpg,8710234,https://commons.wikimedia.org/wiki/File:390_I._Lark_Finch_-_2._Prairie_Finch_-_3._Brown_Song_Sparrow.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/390_I._Lark_Finch_-_2._Prairie_Finch_-_3._Brown_Song_Sparrow.jpg/1920px-390_I._Lark_Finch_-_2._Prairie_Finch_-_3._Brown_Song_Sparrow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/a/ab/390_I._Lark_Finch_-_2._Prairie_Finch_-_3._Brown_Song_Sparrow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e1b13a2723b9278f9e4ce847c4881c2c18dd2b09,4426c12d847a87cc7e476d116aed23a9a8ff9ebfb8382352e0844e13f0e01a60,8dc2d84045fa207859506a510af682100b6019fb86f7ac3f44dffac0ddc1678c,Public domain,,John James Audubon,University of Pittsburgh,sources/390.png,1258,1800
431,downloaded public-domain source; crop unreviewed,File:431 American Flamingo.jpg,8710829,https://commons.wikimedia.org/wiki/File:431_American_Flamingo.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/431_American_Flamingo.jpg/1920px-431_American_Flamingo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/2/29/431_American_Flamingo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4955cd0aa73432b8d9d12f867f0d8cfb27496b2b,b1fe1ef94001ad2ae242585fbd818bdb88d4c503869412c699e47ad0536717e1,8068f87166a9df0c0812a02049b194b279e1a3fc64e12af40641f07fe43a1709,Public domain,,John James Audubon,University of Pittsburgh,sources/431.png,1257,1800
